material,process,mat_k_thermal,mat_E_GPa,mat_cte,power_W,speed_mm_s,beam_radius_um,blade_W_um,cut_depth_um,peak_T_C,groove_depth_um,haz_depth_um,haz_excess_um,haz_width_um,haz_volume_um3,haz_volume_frac,ablated_volume_um3,max_grad_C_per_um,max_thermal_stress_MPa,crack_risk_volume_um3,crack_risk_frac,n_steps
SiC,blade,370.0,448.0,4.2e-06,11.226396830875942,64.2004292927598,5.0,25.566626737630344,76.44340667736952,40.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.283,36.54,0.0,0.0,1051
SiC,blade,370.0,448.0,4.2e-06,13.310926217423903,55.49625163353652,5.0,21.557625029842217,79.8495461666165,43.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.699,42.95,0.0,0.0,1001
SiC,blade,370.0,448.0,4.2e-06,11.501164849111065,52.44219292921179,5.0,25.93926721437568,61.02871870320379,43.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.808,44.23,0.0,0.0,951
SiC,blade,370.0,448.0,4.2e-06,29.84426452453347,96.43361765676518,5.0,16.106178039319385,41.16775057036831,177.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.802,364.0,2250.0,0.00142,9000
SiC,blade,370.0,448.0,4.2e-06,16.914335654831817,40.69111812472587,5.0,17.346501744278203,87.28924800043922,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.727,60.13,0.0,0.0,901
SiC,blade,370.0,448.0,4.2e-06,34.634496546464916,53.15693423503214,5.0,29.043788505522727,70.40954218090495,96.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.616,170.78,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,12.20543856137094,113.95681655451075,5.0,18.16142767639621,49.00771230778368,87.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.613,148.75,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,27.2133044224274,89.1280745729843,5.0,21.893796178128202,87.81619338284591,85.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,143.23,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,23.23380143051088,116.05725549264949,5.0,27.815361688641083,80.41444353047486,86.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.424,146.62,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,26.130822050336093,51.80706835051874,5.0,15.693305367976041,87.04292827045138,81.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,135.67,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,15.526120302704944,63.39818638928965,5.0,26.054086291721532,67.31774066091566,61.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.538,86.99,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,17.91339605655437,48.90176126620196,5.0,28.617341985585412,66.96514471911715,52.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,65.25,0.0,0.0,1251
SiC,blade,370.0,448.0,4.2e-06,41.16322361532248,72.35086208030525,5.0,27.947780624828603,82.80337179774965,112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.685,207.93,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,22.810117001751046,117.67925508015426,5.0,28.80260277682475,68.8759129650534,96.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,170.95,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,31.333526145872817,98.34434249384947,5.0,19.231990323881362,89.52751636566288,114.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.107,212.67,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,49.4744378419115,105.97902545109156,5.0,25.07835677861246,43.21550752543961,234.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.125,500.01,39125.0,0.0247,9000
SiC,blade,370.0,448.0,4.2e-06,15.178931963981704,53.82505085382792,5.0,20.125336031006647,83.83336624684108,44.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.909,46.36,0.0,0.0,1001
SiC,blade,370.0,448.0,4.2e-06,18.205287855451502,119.05457345159601,5.0,27.255333572407444,88.20020794129461,71.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.499,110.34,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,25.080805610602745,78.44667442138183,5.0,23.03765056135621,53.97211627663371,104.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.619,189.68,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,20.522376997336277,100.85923404937088,5.0,24.28420973282026,65.37543292815648,84.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.939,142.49,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,23.54353890188902,107.56143341714389,5.0,15.259134744200207,52.14799273986821,133.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.727,258.6,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,47.04640071847333,114.3369899211816,5.0,24.191318863661884,63.62217219735784,180.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82,370.44,3750.0,0.002367,9000
SiC,blade,370.0,448.0,4.2e-06,40.67170434414165,99.90280077786824,5.0,19.55704892036073,86.62526967593604,141.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.855,278.59,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,39.58057416206461,95.84242392867267,5.0,27.489836752019247,47.03966390990628,171.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.308,348.98,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,24.367594565375956,83.33190669957696,5.0,21.183000722418733,71.18787776555234,86.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.846,146.38,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,13.78970918061162,100.49319319669208,5.0,25.47051906305176,88.51478173056671,57.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.131,76.9,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,41.878909068447555,113.28803173802841,5.0,24.568885316653898,47.99169427844702,194.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.759,404.07,13875.0,0.008759,9000
SiC,blade,370.0,448.0,4.2e-06,37.40701829212405,77.01965309559966,5.0,28.952445015772312,68.24540197943064,121.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12,230.12,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,19.05064776512631,106.4533210701241,5.0,18.74844234667286,58.69131458041219,106.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.091,193.59,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,25.44901947037596,117.25642554295972,5.0,28.487447586653325,81.373310277035,92.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,161.28,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,37.744196296450866,90.14843782695773,5.0,17.599001699907095,71.66061247504139,147.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.102,291.94,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,35.949325483617024,54.91179317573913,5.0,20.968196119934063,51.27947700278229,122.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.246,232.17,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,38.612375013879706,88.60393086583137,5.0,26.547187894363077,45.03237234102006,164.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47,331.26,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,15.899433378537747,97.2690395062769,5.0,28.357999145657935,73.85745050609069,67.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.938,101.93,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,29.493507685149144,74.90521680416276,5.0,18.75199868438132,40.089780119193065,161.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.911,326.29,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,28.351201889283765,111.69212242594278,5.0,17.704369167791207,42.78003252200551,181.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.281,372.04,2750.0,0.001736,9000
SiC,blade,370.0,448.0,4.2e-06,48.37357230980423,47.34061205172195,5.0,15.603215634383956,69.19267856718672,154.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.21,307.97,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,30.094497888187604,50.988705567290616,5.0,24.801889034025738,86.04390329157125,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.653,124.8,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,47.96005475572761,101.64964786281548,5.0,24.6659220815811,75.69353271090161,150.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.167,298.55,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,37.17624608170776,77.98511202626435,5.0,18.060740802505478,82.98488815083633,126.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.452,241.77,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,14.925678242944398,45.08984602259622,5.0,29.199861057702837,44.401268958409325,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.983,78.12,0.0,0.0,1251
SiC,blade,370.0,448.0,4.2e-06,45.99393861949298,87.27389983818784,5.0,17.155683731960913,49.631982832286724,234.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.064,498.42,24250.0,0.015309,9000
SiC,blade,370.0,448.0,4.2e-06,41.57458285517665,43.06864895526454,5.0,19.87161239010458,55.47308979335329,148.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.083,295.23,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,33.43254228986674,84.56724447056865,5.0,26.412218361012968,72.5058418662691,109.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,202.09,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,36.03558380739154,74.51933160438529,5.0,29.306378776716933,44.00130564298279,155.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.349,311.06,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,14.665863864532323,86.63747678403668,5.0,15.817051212372936,57.33117546340069,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394,136.01,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,35.07186546066382,83.56137330785756,5.0,25.12758478658909,59.74553439100535,131.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.417,254.21,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,22.410945821448394,84.83702324284988,5.0,20.513616705917993,44.84006097329921,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,204.84,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,19.846551266070875,50.24200323210226,5.0,20.465279443431523,80.56491367901288,50.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.815,61.06,0.0,0.0,1251
SiC,blade,370.0,448.0,4.2e-06,33.99900667804362,42.28443411818518,5.0,22.549955704315174,60.80873347963331,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.574,176.74,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,40.57077530858953,69.6067390252501,5.0,25.702857860512026,56.95820509922399,138.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.323,270.42,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,39.95928307370189,57.58551311195262,5.0,29.624387318380784,69.95429126361435,114.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.243,214.19,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,35.62579039013,110.84126834556994,5.0,29.959234666597013,77.23941873510762,122.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.728,232.17,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,18.4891416308641,103.4632411702053,5.0,18.437502477201697,51.0238573453714,108.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.425,199.02,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,21.953251874232762,56.79741192781631,5.0,28.708068940297665,64.08490809702027,77.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.419,124.78,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,34.861231549986115,60.64324786755927,5.0,20.83766648048291,48.616507924640175,130.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.591,251.32,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,12.802756971698228,56.136398358899186,5.0,27.195337194004992,78.49346697781999,42.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.594,41.23,0.0,0.0,951
SiC,blade,370.0,448.0,4.2e-06,48.76691101291375,68.16921531130008,5.0,16.361703802017743,54.78560341331884,208.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.015,438.04,16625.0,0.010496,9000
SiC,blade,370.0,448.0,4.2e-06,13.489502132784573,114.85330596873531,5.0,26.75882695235955,81.8109110435443,60.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.004,84.75,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,47.622049002088005,72.89589016279169,5.0,23.422675099401165,72.13378594117759,138.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.903,269.2,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,30.79237775822174,99.04725287678517,5.0,22.68571485781766,74.78916975365661,108.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.632,199.57,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,17.015695928952574,46.144950908731396,5.0,17.381303778096058,56.20027967555664,76.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.751,123.31,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,32.23323697643668,54.604507226081616,5.0,19.066363270986663,59.33500348741478,128.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.775,245.62,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,26.991237921864325,79.18411464788733,5.0,28.121034116197997,65.59504131224296,95.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.805,168.15,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,43.32273423635235,109.29318498524904,5.0,21.702490531176313,89.79243095854707,131.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.342,252.86,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,48.25530532932781,87.93055770745306,5.0,17.051815400054615,66.10008097376688,190.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.527,393.35,11000.0,0.006944,9000
SiC,blade,370.0,448.0,4.2e-06,21.372514889537104,82.43661126905383,5.0,19.998207600620976,61.381846257341564,101.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.087,181.24,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,18.75322492799458,94.86300095466586,5.0,29.70834399057083,61.90356604132744,81.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.968,133.55,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,44.327788683272104,107.31276160843774,5.0,21.873734758727668,41.50391699629556,214.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.657,450.91,27375.0,0.017282,9000
SiC,blade,370.0,448.0,4.2e-06,42.502117662521,85.5381293555555,5.0,24.053442744762975,76.96344740772857,127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.907,244.13,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,16.29919104936493,40.62504127786796,5.0,16.97915795704799,62.80001780354488,57.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.865,78.53,0.0,0.0,1001
SiC,blade,370.0,448.0,4.2e-06,28.72251261458882,109.48278046212566,5.0,19.337104939866222,85.76071716328096,111.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.228,206.57,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,12.384924958207431,91.25198264589558,5.0,15.034694278625517,43.53185238390899,87.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,148.45,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,33.20365611445794,67.95008278503613,5.0,23.798327907946145,64.9144176410478,110.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.945,204.79,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,38.067764024273245,66.13325964979074,5.0,26.87916453572729,52.90041879658395,136.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.531,265.52,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,31.686951882383504,73.67813228864608,5.0,22.29740812160285,55.39642491076613,116.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.941,217.02,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,25.88617872235147,76.44688173622646,5.0,28.198073426539395,67.89603881843244,91.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.633,158.7,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,14.320920431424994,46.7155347868187,5.0,22.154037495861054,59.00968217062333,49.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.746,58.81,0.0,0.0,1001
SiC,blade,370.0,448.0,4.2e-06,26.522861696973294,45.897710754464946,5.0,21.028202941912856,88.94047353399458,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.847,77.64,0.0,0.0,1401
SiC,blade,370.0,448.0,4.2e-06,24.952199863558292,48.20654268330315,5.0,17.95777500698322,75.34560352547436,84.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.477,141.42,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,10.510128066077325,92.11117429615177,5.0,29.75243394664355,53.66591774789063,60.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.591,84.87,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,49.203327141291545,71.26862441663698,5.0,27.087468751934765,82.15364293875038,128.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223,246.76,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,45.509955102714606,110.24879084437465,5.0,19.696483827792967,85.27689213577375,162.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.243,328.4,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,49.96727211303204,92.69200150292669,5.0,25.866283075440144,79.31770570370938,149.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.958,295.98,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,20.107698681270342,44.174907981035105,5.0,21.354524690615776,73.59335278487393,53.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.319,68.22,0.0,0.0,1051
SiC,blade,370.0,448.0,4.2e-06,11.99777038833769,71.40262623078374,5.0,24.958738107322418,84.40603628797489,50.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.248,60.22,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,32.37557708867577,97.75115236655512,5.0,23.746932707145206,66.32082184454237,117.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,220.67,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,21.024163638052237,103.09957463344762,5.0,22.825778977809556,81.10272449735623,77.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.365,125.14,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,27.498338558693135,118.27450156337848,5.0,26.71836730119112,57.53184290738075,123.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,234.26,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,16.609338165210414,65.48004142572873,5.0,18.998556980183622,54.178532784022885,86.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.844,146.36,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,24.094768994957015,80.13904029669037,5.0,20.122459332313433,78.18173911468656,81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.597,134.58,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,46.44524336148767,61.07274908233311,5.0,18.591275360357802,49.254027912072836,204.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.962,428.62,14875.0,0.009391,9000
SiC,blade,370.0,448.0,4.2e-06,22.17013268098402,59.649445402919696,5.0,18.284778227163443,45.432326914362335,110.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.604,202.69,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,39.29813716500027,104.73031525401332,5.0,17.809203547366863,42.13763395751104,234.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.494,499.75,23750.0,0.014994,9000
SiC,blade,370.0,448.0,4.2e-06,43.81873346709807,70.48429537503796,5.0,20.296666940664565,50.692779556308786,157.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.942,315.21,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,38.74670801587212,102.16317686952692,5.0,19.458618941860006,64.4148861488525,176.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.921,359.75,2500.0,0.001578,9000
SiC,blade,370.0,448.0,4.2e-06,17.571069334177817,63.080824606111484,5.0,21.410007028770984,45.97539601548817,79.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.301,129.12,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,42.711673180369274,108.53535045262657,5.0,24.385060938923296,83.44538550389281,134.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.609,261.3,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,32.7816918317902,112.4829146012856,5.0,23.26606383534199,74.48531641154699,120.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.514,227.36,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,34.036324242286426,89.65642387699084,5.0,15.43463169444638,51.90671901966194,169.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.828,344.24,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,44.776881052227615,75.69072177652441,5.0,22.94318757903162,63.18916595878477,147.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.409,290.76,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,10.310229881541723,49.45037886385431,5.0,15.913972306436243,41.93887439043826,54.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.315,70.37,0.0,0.0,1501
SiC,blade,370.0,448.0,4.2e-06,28.220897770092893,104.47765875639568,5.0,29.420768659461395,47.3541897444345,134.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.971,261.56,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,43.38805756209778,41.91776186827815,5.0,16.220805832758458,68.59309416987537,136.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.791,266.49,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,36.9662070642622,58.146627121792775,5.0,16.740268087470234,46.29720899429388,165.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.396,335.51,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,29.162210107342702,69.24005789096465,5.0,23.957945799951617,50.32527670445327,112.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.983,207.99,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,46.8013540857502,91.82296359904996,5.0,20.709067834258487,84.831211357752,135.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.992,262.02,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,44.58847958070447,66.69146373321394,5.0,26.24727634401647,58.28618038634558,147.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.459,291.09,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,23.781541736337818,115.7064609943527,5.0,16.80032686194084,53.27937993611356,138.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.427,269.98,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,30.361910908497812,81.1839045598212,5.0,27.59891017731625,72.02392695160808,100.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.099,180.34,0.0,0.0,9000
GaN,laser,130.0,295.0,5.6e-06,31.3046371464939,314.81558254657796,4.44962734935538,23.0,60.0,2000.0,5.0,15.0,10.0,25.0,5125.0,0.003235,250.0,395.0,4237.27,41625.0,0.026278,351
GaN,laser,130.0,295.0,5.6e-06,39.61593108524691,159.6847651360888,4.552231712487343,23.0,60.0,2000.0,5.0,15.0,10.0,25.0,3125.0,0.001973,250.0,395.0,4237.27,29000.0,0.018308,351
GaN,laser,130.0,295.0,5.6e-06,34.298466645412475,245.75499636488658,4.713788608766322,23.0,60.0,2000.0,5.0,15.0,10.0,25.0,4625.0,0.00292,250.0,395.0,4237.27,39375.0,0.024858,351
GaN,laser,130.0,295.0,5.6e-06,21.354714277603364,313.1863878994562,6.866644269154458,23.0,60.0,2000.0,5.0,15.0,10.0,35.0,7750.0,0.004893,250.0,219.898,4237.27,65250.0,0.041193,501
GaN,laser,130.0,295.0,5.6e-06,29.230822692251536,307.33911602053007,5.637739792730029,23.0,60.0,2000.0,5.0,15.0,10.0,25.0,5500.0,0.003472,250.0,395.0,4237.27,47625.0,0.030066,351
GaN,laser,130.0,295.0,5.6e-06,16.736427453652443,396.92679327809606,3.3917738915198656,23.0,60.0,2000.0,5.0,15.0,10.0,25.0,2875.0,0.001815,250.0,206.731,4237.27,27250.0,0.017203,351
GaN,laser,130.0,295.0,5.6e-06,20.493011562491997,367.9254886182257,7.680297332879063,23.0,60.0,2000.0,5.0,15.0,10.0,35.0,10625.0,0.006708,250.0,165.4,4237.27,93750.0,0.059186,601
GaN,laser,130.0,295.0,5.6e-06,18.729038180132797,236.1755636949862,6.781983609347513,23.0,60.0,2000.0,5.0,15.0,10.0,35.0,8750.0,0.005524,250.0,172.308,4237.27,84500.0,0.053346,851
GaN,laser,130.0,295.0,5.6e-06,14.046022371270974,140.10584528431224,6.3383583851075755,23.0,60.0,2000.0,5.0,20.0,15.0,35.0,12000.0,0.007576,250.0,149.771,4237.27,160375.0,0.101247,3301
GaN,laser,130.0,295.0,5.6e-06,21.774420173168654,277.6805721823205,6.503725391792929,23.0,60.0,2000.0,5.0,15.0,10.0,35.0,6875.0,0.00434,125.0,254.613,4237.27,57750.0,0.036458,501
GaN,laser,130.0,295.0,5.6e-06,11.738594133847538,118.6756262612804,5.440079740784755,23.0,60.0,1844.13,0.0,15.0,15.0,35.0,8750.0,0.005524,0.0,151.677,3902.87,154875.0,0.097775,8051
GaN,laser,130.0,295.0,5.6e-06,9.043867405312962,305.9788839639016,3.092183283558656,23.0,60.0,1998.01,5.0,15.0,10.0,25.0,3500.0,0.00221,625.0,199.1,4233.01,69875.0,0.044113,1351
GaN,laser,130.0,295.0,5.6e-06,16.398853614034692,213.93416287811647,7.967463356710048,23.0,60.0,1937.9,0.0,20.0,20.0,45.0,18000.0,0.011364,0.0,133.595,4104.03,226375.0,0.142914,4551
GaN,laser,130.0,295.0,5.6e-06,27.71533957862566,362.2065428227597,3.033989797232352,23.0,60.0,2000.0,5.0,15.0,10.0,25.0,3000.0,0.001894,375.0,222.072,4237.27,30500.0,0.019255,351
GaN,laser,130.0,295.0,5.6e-06,39.80843164088633,390.2002497710349,7.647953274128284,23.0,60.0,2000.0,5.0,20.0,15.0,35.0,11500.0,0.00726,875.0,348.207,4237.27,82875.0,0.05232,351
GaN,laser,130.0,295.0,5.6e-06,32.72509482906088,198.2028891379074,7.4672274680924575,23.0,60.0,2000.0,5.0,15.0,10.0,35.0,6000.0,0.003788,250.0,395.0,4237.27,50500.0,0.031881,351
